funny,posted,last_edited,item_id,helpful,recommend,sentiment_analysis
1 person found this review funny,"Posted May 16, 2015.",,440,4 of 4 people (100%) found this review helpful,True,2
,Posted April 25.,,437220,1 of 1 people (100%) found this review helpful,True,2
,"Posted December 5, 2015.",,225540,1 of 3 people (33%) found this review helpful,True,2
,Posted March 11.,,252490,0 of 3 people (0%) found this review helpful,False,0
,Posted March 4.,,371660,4 of 12 people (33%) found this review helpful,True,1
,Posted August 12.,Last edited August 24.,275850,No ratings yet,False,1
,"Posted December 3, 2015.",,213650,No ratings yet,True,1
,"Posted December 3, 2015.",,8870,No ratings yet,True,2
,"Posted December 3, 2015.",,7670,No ratings yet,True,0
,"Posted November 27, 2015.",,359050,No ratings yet,True,1
