funny,posted,last_edited,item_id,helpful,recommend,sentiment_analysis
,"Posted February 10, 2014.",,236510,4 of 4 people (100%) found this review helpful,False,0
,"Posted December 19, 2014.",,286040,3 of 4 people (75%) found this review helpful,True,1
1 person found this review funny,Posted June 26.,,381210,1 of 1 people (100%) found this review helpful,True,2
1 person found this review funny,"Posted January 27, 2014.",,10220,5 of 11 people (45%) found this review helpful,False,0
1 person found this review funny,"Posted August 23, 2014.",,241540,0 of 1 people (0%) found this review helpful,True,2
1 person found this review funny,"Posted May 10, 2014.",,223710,0 of 1 people (0%) found this review helpful,True,2
1 person found this review funny,"Posted January 27, 2014.",,233450,0 of 1 people (0%) found this review helpful,True,2
1 person found this review funny,"Posted January 27, 2014.",,211820,0 of 1 people (0%) found this review helpful,True,2
,"Posted January 19, 2014.","Last edited January 27, 2014.",200710,0 of 2 people (0%) found this review helpful,True,1
1 person found this review funny,"Posted December 27, 2013.","Last edited January 27, 2014.",251570,0 of 3 people (0%) found this review helpful,True,1
