funny,posted,last_edited,item_id,helpful,recommend,sentiment_analysis
,"Posted June 25, 2014.",,243870,1 of 2 people (50%) found this review helpful,False,0
,"Posted March 12, 2015.",,204300,0 of 1 people (0%) found this review helpful,True,1
,"Posted May 29, 2015.",,374570,No ratings yet,True,1
,"Posted February 25, 2015.","Last edited March 12, 2015.",274190,No ratings yet,True,2
,"Posted February 13, 2015.",,219150,No ratings yet,True,2
,"Posted February 13, 2015.",,225140,No ratings yet,True,1
,"Posted February 13, 2015.",,730,No ratings yet,True,1
,"Posted February 13, 2015.",,233720,No ratings yet,True,1
,"Posted February 13, 2015.",,239030,No ratings yet,True,1
,"Posted January 9, 2015.",,265810,No ratings yet,False,0
