funny,posted,last_edited,item_id,helpful,recommend,sentiment_analysis
,"Posted November 12, 2015.",,377160,0 of 1 people (0%) found this review helpful,True,2
,"Posted July 31, 2015.",,214830,0 of 2 people (0%) found this review helpful,False,0
,"Posted July 31, 2015.",,304930,No ratings yet,True,0
,"Posted July 31, 2015.","Last edited October 4, 2015.",226700,No ratings yet,True,1
,"Posted July 31, 2015.",,263760,No ratings yet,True,1
,"Posted July 31, 2015.",,440,No ratings yet,True,2
,"Posted July 31, 2015.",,730,No ratings yet,True,2
,"Posted July 13, 2015.",,91310,No ratings yet,True,0
,"Posted May 30, 2014.",,200210,No ratings yet,True,2
,"Posted December 23, 2013.",,4000,No ratings yet,True,2
