funny,posted,last_edited,item_id,helpful,recommend,sentiment_analysis
5 people found this review funny,"Posted February 25, 2015.",,262060,102 of 123 people (83%) found this review helpful,True,1
90 people found this review funny,"Posted May 18, 2015.",,363970,120 of 162 people (74%) found this review helpful,True,1
8 people found this review funny,Posted February 11.,,34900,13 of 17 people (76%) found this review helpful,True,2
,"Posted August 30, 2014.",,250760,8 of 9 people (89%) found this review helpful,True,2
,"Posted November 4, 2014.",,250900,11 of 17 people (65%) found this review helpful,True,1
,"Posted May 29, 2015.",,374570,4 of 4 people (100%) found this review helpful,True,1
,"Posted July 24, 2014.",,113200,4 of 4 people (100%) found this review helpful,True,1
,"Posted November 2, 2013.",,225080,3 of 3 people (100%) found this review helpful,True,2
,"Posted May 10, 2015.",,258520,2 of 2 people (100%) found this review helpful,True,1
,"Posted August 2, 2013.",,200900,2 of 2 people (100%) found this review helpful,True,1
