funny,posted,last_edited,item_id,helpful,recommend,sentiment_analysis
1 person found this review funny,"Posted June 28, 2014.",,204360,1 of 2 people (50%) found this review helpful,True,2
1 person found this review funny,"Posted December 6, 2013.",,1250,1 of 2 people (50%) found this review helpful,True,2
1 person found this review funny,"Posted December 1, 2013.",,224540,1 of 2 people (50%) found this review helpful,True,1
1 person found this review funny,"Posted December 1, 2013.",,10090,1 of 2 people (50%) found this review helpful,True,2
1 person found this review funny,Posted May 17.,,312210,3 of 7 people (43%) found this review helpful,False,1
,"Posted November 18, 2015.",,377160,3 of 7 people (43%) found this review helpful,True,1
,"Posted June 18, 2015.",,287390,0 of 1 people (0%) found this review helpful,True,2
,"Posted May 4, 2015.",,307780,0 of 3 people (0%) found this review helpful,True,1
,Posted July 18.,,4000,No ratings yet,True,2
,Posted January 29.,,244930,No ratings yet,True,1
