funny,posted,last_edited,item_id,helpful,recommend,sentiment_analysis
,"Posted November 15, 2014.",,296470,No ratings yet,True,1
,"Posted November 15, 2014.",,208090,No ratings yet,True,1
,"Posted November 15, 2014.",,550,No ratings yet,True,1
,"Posted November 15, 2014.",,250260,No ratings yet,True,1
,"Posted November 15, 2014.","Last edited July 21, 2015.",4000,No ratings yet,True,1
1 person found this review funny,"Posted November 15, 2014.",,319510,No ratings yet,True,1
,"Posted November 15, 2014.",,22330,No ratings yet,True,1
,"Posted November 15, 2014.",,45740,No ratings yet,True,1
,"Posted November 15, 2014.","Last edited July 29, 2015.",240,No ratings yet,True,2
,"Posted November 15, 2014.",,257750,No ratings yet,True,1
