funny,posted,last_edited,item_id,helpful,recommend,sentiment_analysis
1 person found this review funny,"Posted May 13, 2015.",,224760,21 of 41 people (51%) found this review helpful,False,1
1 person found this review funny,"Posted May 12, 2015.",,22000,No ratings yet,False,1
,"Posted May 12, 2015.",,239350,No ratings yet,True,1
,"Posted May 12, 2015.",,250760,No ratings yet,True,2
,"Posted May 12, 2015.",,241600,No ratings yet,True,2
,"Posted May 12, 2015.",,400,No ratings yet,True,2
,"Posted May 12, 2015.",,94400,No ratings yet,True,2
,"Posted May 12, 2015.",,206190,No ratings yet,True,1
,"Posted May 12, 2015.",,241240,No ratings yet,True,2
,"Posted May 12, 2015.",,238460,No ratings yet,True,2
