funny,posted,last_edited,item_id,helpful,recommend,sentiment_analysis
,"Posted June 24, 2011.",,45300,No ratings yet,True,1
,"Posted June 24, 2011.",,4500,No ratings yet,True,2
,"Posted June 24, 2011.",,43110,No ratings yet,True,2
,"Posted June 24, 2011.",,8190,No ratings yet,True,1
,"Posted June 24, 2011.",,17470,No ratings yet,True,1
,"Posted June 24, 2011.",,47700,No ratings yet,True,1
,"Posted June 24, 2011.",,50510,No ratings yet,True,1
,"Posted June 24, 2011.",,10680,No ratings yet,True,1
,"Posted January 3, 2011.",,1250,No ratings yet,True,2
,"Posted December 26, 2010.",,31220,No ratings yet,True,2
