funny,posted,last_edited,item_id,helpful,recommend,sentiment_analysis
,Posted August 12.,,20920,No ratings yet,True,2
,Posted August 10.,,261640,No ratings yet,True,1
,Posted July 5.,,237890,No ratings yet,True,1
,Posted July 4.,,440,No ratings yet,True,1
,Posted June 15.,,381210,No ratings yet,True,1
,Posted June 14.,,278360,No ratings yet,True,1
,"Posted October 6, 2014.",,265630,No ratings yet,True,1
,"Posted September 30, 2014.",,230410,No ratings yet,False,2
,"Posted September 30, 2014.",,215080,No ratings yet,True,2
,"Posted July 16, 2014.",,56400,No ratings yet,True,1
