funny,posted,last_edited,item_id,helpful,recommend,sentiment_analysis
2 people found this review funny,"Posted April 1, 2014.",,8190,3 of 3 people (100%) found this review helpful,True,1
1 person found this review funny,"Posted April 1, 2014.",,252490,3 of 3 people (100%) found this review helpful,True,2
1 person found this review funny,Posted April 26.,,413150,2 of 2 people (100%) found this review helpful,True,1
1 person found this review funny,"Posted January 11, 2014.",,221100,2 of 2 people (100%) found this review helpful,True,1
,Posted March 30.,,211420,1 of 1 people (100%) found this review helpful,True,1
,"Posted May 28, 2014.",,243470,1 of 1 people (100%) found this review helpful,False,2
,"Posted April 1, 2014.","Last edited April 1, 2014.",247730,1 of 1 people (100%) found this review helpful,False,1
,"Posted August 10, 2013.",,72850,1 of 1 people (100%) found this review helpful,True,2
1 person found this review funny,"Posted July 13, 2015.",,252950,1 of 2 people (50%) found this review helpful,True,0
,"Posted February 28, 2015.",Last edited June 5.,730,No ratings yet,False,2
