funny,posted,last_edited,item_id,helpful,recommend,sentiment_analysis
1 person found this review funny,"Posted May 29, 2015.",,440,1 of 1 people (100%) found this review helpful,True,1
,"Posted October 24, 2015.",,219640,2 of 3 people (67%) found this review helpful,False,0
2 people found this review funny,"Posted February 14, 2015.",,322330,2 of 3 people (67%) found this review helpful,True,2
1 person found this review funny,"Posted December 20, 2015.",,319510,6 of 12 people (50%) found this review helpful,False,1
1 person found this review funny,"Posted August 29, 2014.",,42680,1 of 2 people (50%) found this review helpful,True,1
1 person found this review funny,"Posted January 15, 2014.",,99900,2 of 4 people (50%) found this review helpful,True,1
,"Posted February 11, 2014.",,245130,1 of 3 people (33%) found this review helpful,False,1
,"Posted October 17, 2015.",,204360,0 of 11 people (0%) found this review helpful,False,0
,"Posted June 1, 2015.",,252490,No ratings yet,True,1
,"Posted December 31, 2013.",,218620,No ratings yet,True,2
