funny,posted,last_edited,item_id,helpful,recommend,sentiment_analysis
,"Posted September 30, 2015.",,24010,6 of 9 people (67%) found this review helpful,False,1
1 person found this review funny,Posted July 11.,,440,2 of 2 people (100%) found this review helpful,False,0
,Posted April 2.,,264710,No ratings yet,True,1
,Posted March 24.,,48700,No ratings yet,True,1
1 person found this review funny,Posted March 24.,,8930,No ratings yet,True,1
,"Posted September 12, 2015.",,255710,No ratings yet,True,2
,"Posted July 18, 2015.",Last edited March 30.,227940,No ratings yet,False,1
,"Posted March 7, 2015.","Last edited May 27, 2015.",236390,No ratings yet,False,1
,"Posted September 17, 2014.","Last edited December 1, 2015.",730,No ratings yet,False,1
,"Posted February 29, 2012.","Last edited September 15, 2015.",70000,No ratings yet,True,1
