funny,posted,last_edited,item_id,helpful,recommend,sentiment_analysis
267 people found this review funny,"Posted November 9, 2015.",,377160,389 of 673 people (58%) found this review helpful,True,1
,"Posted October 18, 2014.",,19900,9 of 14 people (64%) found this review helpful,True,1
3 people found this review funny,"Posted February 27, 2015.",,218620,6 of 9 people (67%) found this review helpful,True,1
,"Posted March 27, 2015.",,354240,2 of 3 people (67%) found this review helpful,True,2
,"Posted December 14, 2013.",,264140,3 of 5 people (60%) found this review helpful,True,1
,"Posted December 1, 2014.",,242880,1 of 2 people (50%) found this review helpful,True,1
,Posted July 28.,,480631,3 of 7 people (43%) found this review helpful,False,1
,Posted April 12.,,435880,3 of 7 people (43%) found this review helpful,False,1
6 people found this review funny,"Posted March 9, 2015.",,348090,7 of 16 people (44%) found this review helpful,True,1
1 person found this review funny,"Posted September 18, 2015.",,401190,1 of 4 people (25%) found this review helpful,True,2
