funny,posted,last_edited,item_id,helpful,recommend,sentiment_analysis
1 person found this review funny,"Posted June 13, 2015.",,570,3 of 3 people (100%) found this review helpful,True,0
,Posted February 14.,,292030,1 of 1 people (100%) found this review helpful,True,1
,"Posted June 13, 2015.",,730,1 of 1 people (100%) found this review helpful,True,2
1 person found this review funny,"Posted February 13, 2014.","Last edited February 13, 2014.",219640,1 of 1 people (100%) found this review helpful,True,2
,"Posted December 27, 2015.",,377160,0 of 2 people (0%) found this review helpful,True,2
,"Posted June 13, 2015.",,221910,No ratings yet,True,1
,"Posted May 13, 2015.",,221640,No ratings yet,True,1
,"Posted February 15, 2014.","Last edited February 15, 2014.",218230,No ratings yet,True,2
,"Posted February 13, 2014.",,4000,No ratings yet,True,2
,"Posted February 13, 2014.","Last edited February 13, 2014.",208090,No ratings yet,True,2
