funny,posted,last_edited,item_id,helpful,recommend,sentiment_analysis
,"Posted June 24, 2015.",,34900,No ratings yet,True,1
,"Posted June 24, 2015.","Last edited July 8, 2015.",241930,No ratings yet,True,1
,"Posted June 21, 2015.",,72850,No ratings yet,True,2
1 person found this review funny,"Posted June 12, 2015.",,32800,No ratings yet,True,1
,"Posted April 12, 2015.",,235250,No ratings yet,True,0
,"Posted April 7, 2015.",,346900,No ratings yet,True,1
,"Posted March 6, 2015.",,730,No ratings yet,True,1
1 person found this review funny,"Posted February 14, 2015.",,236370,No ratings yet,True,2
,"Posted January 4, 2015.",,255480,No ratings yet,True,0
,"Posted November 14, 2014.",,240,No ratings yet,True,1
