funny,posted,last_edited,item_id,helpful,recommend,sentiment_analysis
2 people found this review funny,"Posted August 19, 2015.",,271590,3 of 3 people (100%) found this review helpful,True,1
1 person found this review funny,Posted May 27.,,252490,1 of 1 people (100%) found this review helpful,True,1
1 person found this review funny,"Posted June 23, 2015.",,218620,1 of 1 people (100%) found this review helpful,True,2
,"Posted December 27, 2014.",,247730,1 of 1 people (100%) found this review helpful,True,2
,"Posted November 24, 2014.",,105600,1 of 1 people (100%) found this review helpful,True,1
,"Posted September 22, 2014.",,244850,1 of 1 people (100%) found this review helpful,True,2
,"Posted July 19, 2014.",,107410,0 of 1 people (0%) found this review helpful,True,2
,"Posted October 25, 2014.",,242860,0 of 2 people (0%) found this review helpful,True,2
,"Posted October 24, 2015.",,252870,No ratings yet,True,1
,"Posted September 25, 2015.",,389570,No ratings yet,True,1
