funny,posted,last_edited,item_id,helpful,recommend,review
2 people found this review funny,"Posted February 27, 2015.",,211420,2 of 2 people (100%) found this review helpful,True,"holy ♥♥♥♥ing ♥♥♥♥ this game is dumb, you wanna block? not today, you wanna parry? not today, you wanna win the game? NOT ♥♥♥♥ING TODAY"
1 person found this review funny,Posted April 24.,,374320,1 of 2 people (50%) found this review helpful,True, What is thy Quest? What is thy Purpose?  To defeateth bosses and progress through thine story?No. To achieve the unimaginable and get your jolly co-operants through fog walls.
3 people found this review funny,"Posted March 21, 2015.","Last edited April 5, 2015.",344760,3 of 7 people (43%) found this review helpful,True,"Log into the gameSee some man1 dragging man2Man1: You dont see anythingMan2:Noooooo plz let me goEdit: Its basicly the same as any other game in its genre, with a touch of GoT"
,"Posted June 9, 2014.",,263440,2 of 6 people (33%) found this review helpful,True,This is a great game 10/10. And yeh kidnapping simulator is a good way to describe it. Kidnapping with dinosaurs :) (Reek) :P
1 person found this review funny,"Posted April 18, 2015.",,289130,1 of 4 people (25%) found this review helpful,True,Bought this game.... couple of days later goes on sale for 50% off10/10 Steam will f*ck me over again
,Posted March 2.,,330840,No ratings yet,True,SPOILER ALERTI want to cry.
,"Posted May 4, 2015.",,10090,No ratings yet,True,One problem with this game... no achievements on pc version.. WHY?? Anyways just bought it on steam but ive spent many hours playing this game on the 360 and it is just fantastic.1.Fav Cod2.Never gets old.3.Bring Friends.I have no idea what those 3 numbers/rules idk all i can tell you is buy this game if you don`t wanna get sharingand
,"Posted July 13, 2014.",,304930,No ratings yet,True,"Great game, better to play with friends. 10/10"
,"Posted June 29, 2014.",,49520,No ratings yet,True,"Buy it now, amazing game. I bought it on Xbox and PC along with all the DLC for both. Amazing game 11/10Better than the first one, but they are both just amazing and i can`t wait for the new one."
,"Posted June 8, 2012.",Last edited January 15.,72850,No ratings yet,True,Fav game
