funny,posted,last_edited,item_id,helpful,recommend,review
1 person found this review funny,"Posted August 7, 2015.",,332800,1 of 1 people (100%) found this review helpful,True,Thank this game if you are my freind because IT MADE ME
,"Posted July 14, 2015.",,440,1 of 1 people (100%) found this review helpful,True,This is a Valve favourite and defeintly a player favourite aswell! Love this game and my favorite classes are:Scout Sniper PyroBest shooter ever
,"Posted April 22, 2014.",,4000,2 of 3 people (67%) found this review helpful,True,My most favourite game GET IT
1 person found this review funny,"Posted August 29, 2015.",,730,1 of 2 people (50%) found this review helpful,True,best shooter ever!
,"Posted July 11, 2014.",,265930,1 of 2 people (50%) found this review helpful,True,Very Funny And Cool
,"Posted September 9, 2015.",,304930,0 of 1 people (0%) found this review helpful,False,It sucks thats all
,Posted March 5.,,550,No ratings yet,True,Wait you can kill people with boomer vomit?OH HELL YEAH
,"Posted November 28, 2015.",,413850,No ratings yet,True,Really cool set of vids. I hope they do more for other players
,"Posted July 14, 2015.",,346900,No ratings yet,True,This is so addicting and i feel like im A LEMON STAND ADDICT
,"Posted June 7, 2015.",,400,No ratings yet,True,This is the best stratigy/puzzle game out there! I have littelry betean the game 6 times LolPortal = Awesome
