funny,posted,last_edited,item_id,helpful,recommend,review
,"Posted September 21, 2015.",,238460,1 of 1 people (100%) found this review helpful,True,BatlleBlock Theater® thaught me many fundamentals of life. The most importent is to wear a belt so then i dont need to buckle my pants later.
1 person found this review funny,"Posted July 17, 2013.",,550,1 of 1 people (100%) found this review helpful,True,Good for guys who Love guns (pew pew pew) and Hate zombies (BRAAAAAAAAIIINNNNNNNNNSSSSSSSS)
1 person found this review funny,"Posted September 21, 2015.",,220,2 of 3 people (67%) found this review helpful,True,Its like 2 half-life
,"Posted September 21, 2015.",,204360,1 of 2 people (50%) found this review helpful,True,I got all the ladies and all was good
,"Posted September 21, 2015.",,346010,1 of 2 people (50%) found this review helpful,True,I like the level where you kill the kings men.
1 person found this review funny,"Posted September 21, 2015.",,323470,1 of 2 people (50%) found this review helpful,True,"The part i liked the most is when that guy and that other guy and that other guy and that other guy all went super saiyan, yea, and then start using their supers on me, and it hurt."
1 person found this review funny,"Posted August 16, 2014.",,251570,1 of 2 people (50%) found this review helpful,True,its great
1 person found this review funny,"Posted September 21, 2015.",,218620,1 of 3 people (33%) found this review helpful,True,"my favourite part , besides houston yelling ♥♥♥♥, is all the thermal pasta"
,"Posted September 21, 2015.",,227940,1 of 3 people (33%) found this review helpful,False,its annoying when you get sniped by muskets across the map
,"Posted July 17, 2013.",,4000,No ratings yet,True,If you like RANDOM ♥♥♥♥ then you like GARRRRRYYYSSSSS MODDDD......
