funny,posted,last_edited,item_id,helpful,recommend,review
1 person found this review funny,"Posted June 27, 2015.","Last edited June 27, 2015.",218060,0 of 1 people (0%) found this review helpful,True,2FAST4U?
,"Posted June 19, 2014.",,253710,0 of 2 people (0%) found this review helpful,False,slow
,"Posted September 27, 2015.",,63710,No ratings yet,True,It's a Fun Game
,"Posted June 18, 2015.","Last edited June 22, 2015.",1510,No ratings yet,True,Super Fun Game It Really Fun Game
,"Posted July 23, 2014.",,223710,No ratings yet,True,2spooky4me ;_;
,"Posted July 21, 2014.",,105600,No ratings yet,True,u must buy this game becuse i cant stop playing it T_T
,"Posted July 18, 2014.",,304930,No ratings yet,True,this game is to spooky for me SO PLAY IT :D
,"Posted June 26, 2014.",,246700,No ratings yet,True,haven played it yet becuse my computer cant hadle it
,"Posted June 23, 2014.",,204300,No ratings yet,True,its a  hard game but its fun
,"Posted April 29, 2014.",,218230,No ratings yet,True,this game is fun more fun then tf2 for me 10/10 best game
