funny,posted,last_edited,item_id,helpful,recommend,review
,"Posted November 15, 2014.",,296470,No ratings yet,True,Mountastic
,"Posted November 15, 2014.",,208090,No ratings yet,True,Badass Simulator 2014
,"Posted November 15, 2014.",,550,No ratings yet,True,This Game Revolves Around Blasting Zombies and... ummm.... Yup thats pretty much it!
,"Posted November 15, 2014.",,250260,No ratings yet,True,PRESS ALL DA BUTTONS!!!!
,"Posted November 15, 2014.","Last edited July 21, 2015.",4000,No ratings yet,True,My Life
1 person found this review funny,"Posted November 15, 2014.",,319510,No ratings yet,True,6 AM NIGHT 5 'OHHH MAAA GAWWWWD I DID IT!'*See's 6th night**Cries himself to sleep*
,"Posted November 15, 2014.",,22330,No ratings yet,True,I've never meet a single soul who hasn't killed someone and stolen there clothes to see them naked
,"Posted November 15, 2014.",,45740,No ratings yet,True,'Don't worry senpai I'll rescue y- Oh! Senpai has a shot gun' *Shoots Senpai And Steals Gun*
,"Posted November 15, 2014.","Last edited July 29, 2015.",240,No ratings yet,True,Such a awesome FPS Title
,"Posted November 15, 2014.",,257750,No ratings yet,True,*Jumps Over Obstacle* 'YUUUUUUUUUUUUUUS I FINALLY DID IT!!!!!!!!!' *Runs Into Spikes*            RIP FINLAY ANDERSON DIED FROM RAGE SUICIDE
