funny,posted,last_edited,item_id,helpful,recommend,review
,"Posted July 13, 2014.",Last edited April 12.,304930,1 of 1 people (100%) found this review helpful,True,Noice.
1 person found this review funny,Posted May 2.,,355840,1 of 3 people (33%) found this review helpful,True,Great FPSPROS-Hit boxes are accuratecharacters are ♥♥♥♥ing ♥♥♥♥♥♥♥♥ looking (its so bad its good)CONS-NONE
,Posted March 29.,Last edited April 10.,251570,0 of 1 people (0%) found this review helpful,True,10/10 Zombie Bears
,Posted April 13.,Last edited April 13.,412880,No ratings yet,True,would drift my fwd civic again9/11
,Posted March 29.,,230410,No ratings yet,True,10/10 would grind for 12 hours again.
,Posted March 29.,Last edited April 12.,4000,No ratings yet,True,Pretty gr8 game if you ask me. (aside from constant missing texture errors)
,"Posted September 5, 2015.",Last edited June 1.,91310,No ratings yet,True,itz ♥♥♥♥en great really
,"Posted August 27, 2015.",Last edited May 2.,346110,No ratings yet,True,Gr8 character creation 10/10 would play as fat black man again
,"Posted August 27, 2015.",Last edited April 12.,291480,No ratings yet,True,Nice fast paced fps game.
,"Posted March 29, 2014.",Last edited April 12.,17410,No ratings yet,True,Pretty great graphics and gameplay is no different
