funny,posted,last_edited,item_id,helpful,recommend,review
,"Posted June 30, 2014.",,249130,2 of 2 people (100%) found this review helpful,True,tak epickie że aż chce się tylko siedzieć i grać całymi godzinami! ;)  10/10
1 person found this review funny,"Posted August 31, 2015.",,730,1 of 1 people (100%) found this review helpful,True,"Nowych graczy coraz mniej ale nie ważne , ważne że kasa za kupione smurf konta jest ! ~100% Gabe Newell"
,"Posted November 9, 2014.",,55230,1 of 1 people (100%) found this review helpful,True,epicka gra
,"Posted July 8, 2014.",,550,1 of 1 people (100%) found this review helpful,True,Zajebista gierka o zombie polecam! Najlepsza w gra w jaką grałem! 10/10
1 person found this review funny,"Posted July 11, 2015.",,286570,2 of 5 people (40%) found this review helpful,True,"ta gra jest ok  , jak dla mnie spoko  jedyna wada to taka że nie ma trybu na podzielony ekran"
1 person found this review funny,Posted August 24.,,391040,2 of 7 people (29%) found this review helpful,True,ok
1 person found this review funny,Posted September 2.,,223670,No ratings yet,True,ok
,Posted August 24.,,226580,No ratings yet,True,ok
,"Posted January 25, 2015.",,206420,No ratings yet,True,frekin ♥♥♥♥♥ super game! 10/10
,"Posted February 14, 2014.",,440,No ratings yet,True,elo
