funny,posted,last_edited,item_id,helpful,recommend,review
,"Posted December 17, 2014.","Last edited February 21, 2015.",730,24 of 32 people (75%) found this review helpful,True,"Jogo muito viciante , vc consegue ganhar dinheiro vendendo itens e otima jogabilidade ! Mas existem hackers"
,"Posted December 17, 2014.",,218620,10 of 13 people (77%) found this review helpful,True,"Otimo jogo , perfeito para fazer estrategias ."
,"Posted April 28, 2015.",,220200,5 of 5 people (100%) found this review helpful,True,Jogo muito bom !
1 person found this review funny,"Posted December 17, 2014.",,263760,7 of 9 people (78%) found this review helpful,True,"Um jogo para passar o tempo , mas o melhor dele é que ele esta na steam workshop !"
,"Posted December 17, 2014.",,440,4 of 4 people (100%) found this review helpful,True,Jogo divertido com muitos mapas e modos diferente e com poucos cheaters
1 person found this review funny,"Posted August 30, 2014.",,296470,1 of 1 people (100%) found this review helpful,True,"Muito divertido , legal de jogar single player e melhor ainda no multiplayer com os amigos no skype e as skins personalizaveis !!"
,"Posted December 17, 2014.",,12210,3 of 7 people (43%) found this review helpful,False,No começo e viciante mas depois fica muito injoativo as missões
,"Posted July 14, 2014.",,301520,2 of 5 people (40%) found this review helpful,True,"Otimo jogo , divertido e com muita possibilidade de construções !!!"
,"Posted December 17, 2014.",,222900,3 of 8 people (38%) found this review helpful,False,Pouca jogabilidade
,"Posted April 14, 2014.",,4000,No ratings yet,True,E o jogo q tudo que voce imagina voce consegue criar !!! Liberdade total
