funny,posted,last_edited,item_id,helpful,recommend,review
1 person found this review funny,"Posted September 11, 2015.",,200260,2 of 2 people (100%) found this review helpful,True,"This game is beautiful, it is a masterpiece, the BEST super  hero game out there in my opinion (sorry superman 64 KAPPA). It really feels like your're batman while playing this from gliding of buildings to threatening to break every bone in a thug's body this game is worth every cent.I AM VENGENCEI AM tHE NIGHTIAMBATMANsee what it has done to me"
1 person found this review funny,"Posted August 4, 2015.",Last edited March 27.,274190,1 of 1 people (100%) found this review helpful,True,"'This is Irakistan, ♥♥♥♥ Irakistan AMERICANIZE THEM'-broforce 2015, sums up murica in one sentence"
1 person found this review funny,"Posted July 4, 2015.",,550,1 of 1 people (100%) found this review helpful,True,Used mod.Smokers yell 'GET OVER HERE' when they shoot there tongue out.........10/10 would get over here again
,"Posted May 26, 2015.",,49520,1 of 1 people (100%) found this review helpful,True,"What this game has:-Guns-replayability-Fun-A gun that shoots swords-A psychotic 13 year old-more guns-Great skill trees-a long but fun campaign-lots of contentsummary: I have over 600hs on this game, still havent done everything BUY THE GAMe!ps get the goty edition"
,"Posted September 27, 2015.",,313372,0 of 1 people (0%) found this review helpful,True,Its free how can you complain?
1 person found this review funny,"Posted March 28, 2015.",,316410,0 of 1 people (0%) found this review helpful,True,"Loved this dlc. Gearbox really did well on most things (final boss was hard to beat),  at the end I even felt bad for claptrap. (btw if anyone could post on the borderlands wikia what the legendaries do that would amazing!)11/10"
,"Posted October 31, 2015.",,219150,No ratings yet,True,Hotline Miami: directed and produced by Quentin Tarantino
,"Posted July 17, 2015.",,440,No ratings yet,True,Addictive.Fun.Large community.GunsWhat else could I ask for?
,"Posted June 29, 2015.",Last edited April 18.,8870,No ratings yet,True,Man I feel empty
,"Posted March 5, 2015.",Last edited April 18.,8930,No ratings yet,True,My religion is satanism.........666/10
