funny,posted,last_edited,item_id,helpful,recommend,review
,"Posted May 4, 2015.",,205350,5 of 11 people (45%) found this review helpful,False, pessaol eu tenho um poblema  só que o poblema o vc redist eu ja abaixei mesmo asim o mortal  kombat nao abre eu ja verifiquei a intergridade dos aquivos e fala que falta o visual c e dai ele fala que  abaixar só que parece que meu pc bloquea o visual c nao deixa eu abaixar nao abre ne huma janela ne huma nao abre nada e saio alquem ja teve esse poblema pod eme ajudar eu desintalei e nao funcionou
,"Posted June 19, 2015.",,330840,1 of 3 people (33%) found this review helpful,True,muito foddddddddddda esse jogo vc é fã da série gosta de jogo de escolhas  ESSSE JOGO PERFEITOOOOOOOO ♥♥♥♥♥ É MUITO BOM VALE A PENA
1 person found this review funny,"Posted January 28, 2015.",,218230,No ratings yet,False,jogo de ♥♥♥♥♥
,"Posted January 21, 2015.",,19000,No ratings yet,True,da muitto medo esse jogo vale a pena
,"Posted December 23, 2014.",,242050,No ratings yet,True,isso foi a escolha da julia intao foi muito bom !!!!!!!!!!!!!!!! =] https://www.youtube.com/watch?v=Nz6UollSRuM
,"Posted October 29, 2014.",,218620,No ratings yet,False,bom ojogo é muito  bom só tem uma coisa que um tinha as missaons do mapa vai mata o chefe dos policiais vai manda o payday 2 toma no cu payday 2 é muito rpg  éssa ♥♥♥♥♥ e o payday 1 é melhor tchau vou compar o um voces qyue se ♥♥♥♥m
1 person found this review funny,"Posted September 30, 2014.",,323500,No ratings yet,True,cara eu to escrevendo a opniaom dessa dlc se eu nem tenho kkkk
,"Posted August 10, 2014.",,12210,No ratings yet,True,jogo ♥♥♥♥aaaaaaaaaaaaaaaaaaaaaaaaaaaa
,"Posted July 23, 2014.",,50650,No ratings yet,True,jogoooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo ♥♥♥♥ para ♥♥♥♥♥♥♥
,"Posted January 20, 2014.",,206420,No ratings yet,True,sim émuito bom para carrrrrralho
