funny,posted,last_edited,item_id,helpful,recommend,review
,"Posted July 25, 2015.",,239160,No ratings yet,False,"Um simulador de ladrão , historia fraca e sem sentido , sem contar os inumeros bugs , não recomendo ."
1 person found this review funny,"Posted May 26, 2015.","Last edited August 1, 2015.",232090,No ratings yet,True,█▀▀ㅤ █ ㅤ █ㅤ █ㅤ █ㅤ▀▀█▀▀ㅤㅤ█ㅤ █ㅤ █▀▀▄ u3000 ▀▀█ㅤ█▀▀█ㅤ █ㅤ █ㅤ ㅤ █ㅤㅤㅤ █ ㅤ █ㅤ █ ㅤ █ u3000 ▀▀▀ㅤ▀ ㅤ▀ㅤ ▀▀▀▀ㅤㅤ ▀ㅤㅤ ㅤ ▀▀▀▀ㅤ █▀▀ u3000 ㅤㅤㅤㅤㅤㅤ▄▀▀▄ㅤ█▀▀▄ㅤ █▀▀▄ ㅤㅤㅤㅤㅤㅤ█▄▄█ㅤ█ ㅤ █ㅤ█ ㅤ █ ㅤㅤㅤㅤㅤㅤ█ㅤ █ㅤ█ ㅤ █ㅤ█▄▄▀─────███────██──────████───███────────████──███─────────████─█████████████──██████████████████████████████████████████████████████████████████████████████████████████████████████████████████─────█████████████████────────██████████──█───────────█████──────────────████──────────────█────────▄███████▄██───███▄▄──▄▄███──────▄██$█████$██▄██──█▀───▀███────█───▄██$█████████$██▄██──█───█──██───█─█──█$█████████████$███──█──────██─────█──███████████████████──██────██▀█───█─────██████████████─█───██████──▀████───────███████████──────────────────█───────█████████─────────────▀▀████──────███████████────────────────█▀──────██───████▀─▀█────────────────▀█──────█─────▀█▀───█──▄▄▄▄▄▄▄────────██────█───████▀───██─█████████████────▀█──█───███▀──▄▄██─█▀██▀██▀████▀█████▀──█───██████▀─▀█─█────────█▄─────────██───████▀───██─██▄████▄──██────────██───██──▄▄▄██──██▄▄▄▄▄██▀─────────██──█████▀───█─────────███────────███████▄────███────────███████─────█████████████───────▄██████████████████████████████─██████████████████─────────██████████████────────███████████───────█████──────████─────████ㅤ ㅤ ㅤ ㅤ ㅤ ▀▀█▀▀ㅤ█▀▀█ㅤ█ㅤ▄█ㅤ█▀▀ ㅤㅤ ㅤㅤ ㅤ ㅤㅤ█ ㅤㅤ█▄▄█ㅤ█▀▀▄ ㅤ█▀▀ ㅤ ㅤ ㅤ ㅤ ㅤ ㅤ ▀ㅤ ㅤ▀ㅤ ▀ㅤ▀ㅤㅤ▀ㅤ▀▀▀ █▀▄▀█ㅤ█ ㅤ █ㅤ ㅤ█▀▄▀█ ▄▀▀▄ █▀▀▄ █▀▀ █ ㅤ █ㅤ█ █─▀─█ㅤ█▄▄█ㅤㅤ █─▀─█ █ ㅤ █ █ ㅤ █ █▀▀ █▄▄█ㅤ██ㅤㅤ █ㅤ▄▄▄█ㅤ ㅤ█ㅤㅤ█ ─▀▀ ─ ▀ ㅤ ▀ ▀▀▀ ▄▄▄█ㅤ▄
,"Posted May 23, 2015.",,316390,No ratings yet,False,"Se fosse para definir esse jogo em uma palavra seria : Loading . O jogo demora ridiculamente muito tempo no Loading , vi varias pessoas falando isso , de começo achei que fosse exagero , mas para você ter ideia , nem cheguei a entrar no jogo , criei o personagem , cliquei em Jogar e ficou no Loading por uns 10 minutos , não aguente esperar e fechei . Resultado : Não recomendo , a não ser se você tem fetiche pela tela de Loading ."
,"Posted April 23, 2015.",,72850,No ratings yet,True,"Recomendo comprar , jogo MUITO top ."
,"Posted October 28, 2014.",,312990,No ratings yet,True,"Otimo jogo , msm com grafico ultrapassado é muito divertido . Vale a pena !"
,"Posted October 26, 2014.",,10180,No ratings yet,True,"Muito bom mesmo,recomendo muito comprar este jogo !"
,"Posted July 18, 2014.",,232970,No ratings yet,True,legal ...
,"Posted June 26, 2014.",,238430,No ratings yet,True,"Muito bom o jogo , os graficos são bom e jogabilidade incrivel , porém o jogo ainda falta algumas coisinhas como a velha e boa 12 . E precisa consertar alguns bugs como tentar passar em uma janela e você ter que pular e agachar no ar , poderia ter um comando para isso . E o modo onde você é zumbi , precisa consertar uns bugs onde o seu seguidor não te segue . Mas fora a isso o jogo é perfeito , recomendo MUITO ."
,"Posted June 7, 2014.","Last edited June 15, 2014.",63380,No ratings yet,True,"Muito bom o jogo , já consertei o bug que eu dava um tiro na cabeça e não matava . Otima jogabilidade e graficos agradaveis ."
,"Posted April 30, 2014.",,24960,No ratings yet,True,O jogo tem um multiplayer otimo .
