funny,posted,last_edited,item_id,helpful,recommend,review
,"Posted June 7, 2015.","Last edited June 7, 2015.",346110,1 of 1 people (100%) found this review helpful,True,Very good and high quality for early access. But just need 3 main things fixed:Food/hunger systemLagBugy dinosFix them and it would be near perfect
,"Posted September 20, 2014.",,17080,1 of 1 people (100%) found this review helpful,False,"Um, its alright, but would not have payed any money for it if you had to."
,"Posted September 20, 2014.",,218230,1 of 1 people (100%) found this review helpful,True,Awesome Game. Very good for a free game
,"Posted January 24, 2014.",,220,1 of 2 people (50%) found this review helpful,True,I Found It Fun And Boring At Different Parts
,"Posted January 24, 2014.",,33930,0 of 1 people (0%) found this review helpful,True,"This Is An Awesomie Game Buy It, Buy It, Buy It"
,"Posted January 24, 2014.",,4000,0 of 1 people (0%) found this review helpful,True,"Garry's Mod Is One Of My Favourite Games, With Lots Of Things To Do In Just Sandbox Alone, There Is Also Lots Of Custom Content Like : Dark RP, TTT And Flood With I Really Enjoy. Defently Worth $9.99"
,"Posted October 5, 2015.",,730,No ratings yet,True,"For someone that really enjoyed source, this game is basically a better version of source. Very impressive game."
,"Posted September 20, 2014.",,204300,No ratings yet,True,"Nice 2D game, Very fun"
,"Posted September 20, 2014.",,440,No ratings yet,True,Very good for a free game
,"Posted September 20, 2014.",,91600,No ratings yet,True,"Good Concept, Good Game"
