funny,posted,last_edited,item_id,helpful,recommend,review
1 person found this review funny,"Posted May 21, 2015.",,271590,5 of 7 people (71%) found this review helpful,True,Idiot Heist Team Simulator 2015
,"Posted September 13, 2015.",,8870,2 of 3 people (67%) found this review helpful,True,great storyline. left me speechless.
3 people found this review funny,"Posted January 12, 2014.","Last edited June 12, 2015.",730,3 of 5 people (60%) found this review helpful,True,rank up and then rank down simulator. and also operation pass simulator
5 people found this review funny,"Posted February 4, 2015.",,227940,3 of 7 people (43%) found this review helpful,True,gr8 bicycle simulator m8. 8/8
,"Posted March 24, 2014.",,222900,1 of 3 people (33%) found this review helpful,True,You will like this gamet [images.t-nation.com]
,"Posted June 24, 2014.",,4000,0 of 1 people (0%) found this review helpful,False,Download Simulator. I can't even join a server because i have to download tons of stuff....
,"Posted May 26, 2014.",,265630,0 of 1 people (0%) found this review helpful,True,i can shuutzzeim a cowboyy
,"Posted May 23, 2015.",,39000,1 of 4 people (25%) found this review helpful,True,Ƒucking curse on chat simulator 201569/10 would Ƒucking play it again!
1 person found this review funny,"Posted January 28, 2015.",,264120,3 of 9 people (33%) found this review helpful,True,i just want to try it.
,"Posted December 26, 2014.",,12210,1 of 5 people (20%) found this review helpful,True,it's okay
