funny,posted,last_edited,item_id,helpful,recommend,review
,"Posted December 22, 2014.",,218620,2 of 2 people (100%) found this review helpful,True,"Pros:This game is like no other.Every player works together as a team.Shooting mechanics are awesome.The inclusion of stealth makes the game replayable.Butt ton of heists.DLC is extremely cheap.Cons:DLC, tons of it.AI is sometimes very buggy and unrealistic.Overall: 9/10 Almost a Masterpiece."
,"Posted December 26, 2014.",Last edited July 29.,200210,1 of 1 people (100%) found this review helpful,True,DECA TOOK OVER AND EVERYTHING IS GOODFast paced 2d mmo shooter thing that is addicting and made me spend $10.
,"Posted October 9, 2014.",,630,1 of 1 people (100%) found this review helpful,True,"Too fun to describe. Play it now, short download. will give you a tf2 hat."
,"Posted December 25, 2013.",,550,1 of 1 people (100%) found this review helpful,True,Great Game! Not Even Scary! Ohh The Maps And mods it has.. its a must have!
1 person found this review funny,"Posted May 11, 2014.",,252490,2 of 3 people (67%) found this review helpful,True,2 rusti 4 mi                   -Some guy
1 person found this review funny,Posted January 7.,,298240,7 of 15 people (47%) found this review helpful,False,Horrible P2W piece of garbage.
,Posted July 11.,,273350,1 of 3 people (33%) found this review helpful,True,Really fun.Nuff said.
,Posted March 26.,,273110,No ratings yet,False,"pay to win piece of sht that is impossible to play in Australia. Maybe get an oceanic server, ching chongs?"
,"Posted July 6, 2015.",,730,No ratings yet,True,dont buy this
,"Posted July 6, 2015.",,211820,No ratings yet,True,Very fun and expansive and even more fun with friends.ten out of f**king ten.
