funny,posted,last_edited,item_id,helpful,recommend,review
1 person found this review funny,"Posted June 13, 2015.",,570,3 of 3 people (100%) found this review helpful,True,"This game tought me to spend money like its water, this game tought me to be hate Russians,Koreans,Pinoys10/10 would Gank Mid Again"
,Posted February 14.,,292030,1 of 1 people (100%) found this review helpful,True,This game has more sex then ♥♥♥♥♥♥♥.comThis game has more story in it then my life (crys)This game makes me harder then my wifeThis game makes me cry more then onions11/10 would ♥♥♥♥ triss again
,"Posted June 13, 2015.",,730,1 of 1 people (100%) found this review helpful,True,"Want to be a xXQuickscoper|Faze|eliteXx♥♥♥♥♥slayer, Buy this game10/10 Would Quick Scope Again"
1 person found this review funny,"Posted February 13, 2014.","Last edited February 13, 2014.",219640,1 of 1 people (100%) found this review helpful,True,Chivalry : Medieval WarfareThe newest Addtion to thew chivalry franchise.A great medieval Killing game based on 6 classes makes a good game very versitle with gameplay i urge you to look at the chivalry medieval warfare on steam store7/10Review Bye KlickzLinks: http://www.tornbanner.com/chivalry/http://steamcommunity.com/app/219640
,"Posted December 27, 2015.",,377160,0 of 2 people (0%) found this review helpful,True,9/10 Would Mod It Again.
,"Posted June 13, 2015.",,221910,No ratings yet,True,10/10 Would buy again
,"Posted May 13, 2015.",,221640,No ratings yet,True,10/10 Steam Found My Acid Stash.
,"Posted February 15, 2014.","Last edited February 15, 2014.",218230,No ratings yet,True,PlanetSide 2Ah Planetside 2 one of the most played free too play games on steam its massive online gameplay brings you right into the action. It never stop's to amaze me how big it is. In my opion i dont like it that much since im not a fan of the plantside series but a worth while game to play.Review Bye Klickz5/10Links:https://www.planetside2.com/registerhttp://www.planetside2.eu/https://forums.station.sony.com/ps2/index.php
,"Posted February 13, 2014.",,4000,No ratings yet,True,Garry's ModOne of the most diffrent games out there with its casual game play and its game modes.in my opion its one of the best steam games made its got everything from killing to makeing whateverTo make up a great game.8/10Review made bye Klickz
,"Posted February 13, 2014.","Last edited February 13, 2014.",208090,No ratings yet,True,LoadoutA great new Third person shooting game. Loadout brings all new experience to third person shootingIt has Class items to make your character look sexyAble to make new guns weather it be lasers to gatling guns you can make Which makes its one of the best shooters out there at the momentDownload now Review Bye Klickz9/10
