funny,posted,last_edited,item_id,helpful,recommend,review
1 person found this review funny,"Posted October 18, 2015.",,218620,9 of 9 people (100%) found this review helpful,False,R.I.P Payday it was a good game until the DLC incidentPayday gang now wants to steal your wallet 
20 people found this review funny,"Posted July 5, 2015.",,242760,15 of 21 people (71%) found this review helpful,True,"Finalmente posso comer todo mundo desde Homens,Mulheres,Guaxinims,Peixes,Crianças, E claro a sua mãe.The Forest também é conhecido como minecraft do mal e é um jogo super educativo te ensina a sobreviver na floresta Só espero que não volte a ser Bugforest Perna/10"
6 people found this review funny,"Posted June 19, 2015.",,226700,9 of 13 people (69%) found this review helpful,True,bem vindo a o dayz generico
5 people found this review funny,"Posted June 13, 2015.",,246900,4 of 4 people (100%) found this review helpful,True,Agora sou uma faxineira completa
1 person found this review funny,"Posted January 1, 2013.",,630,2 of 2 people (100%) found this review helpful,True,da vontade de gozar quando se joga com os amigos principalmente se estiverem pelados
,"Posted December 21, 2012.",,219740,2 of 2 people (100%) found this review helpful,True,♥♥♥♥ simples
2 people found this review funny,"Posted July 11, 2015.",,323470,2 of 3 people (67%) found this review helpful,True,Dragon ball Deviantart
,Posted July 5.,,235460,0 of 1 people (0%) found this review helpful,True,"Picote,Proteja os inocentes,Picote inocentes,Lute contra ciborgues,Picote ciborgues,Memes são o DNA da alma então Picote eles"
,Posted July 5.,,4000,No ratings yet,True,Infinito
,"Posted December 31, 2012.",,204300,No ratings yet,True,E tão legal que eu  sinto tesão quando jogo
