funny,posted,last_edited,item_id,helpful,recommend,review
7 people found this review funny,Posted June 28.,,47780,10 of 16 people (63%) found this review helpful,True,"great game youll enjoy this game if A: you enjoy jumpscares from ♥♥♥♥ING ALARM CLOCKS,B: you enjoy a jump scare placed infront of a save station, oh and save stationsC:  creative kills, ie pulls pipe off ground and can shoot said pipe,E: character custumization,F: bad grammer in reviews,G: where was reason E? in this review"
1 person found this review funny,Posted July 20.,,377160,2 of 3 people (67%) found this review helpful,True,"this game has nukes in it,"
3 people found this review funny,Posted July 6.,,4000,1 of 2 people (50%) found this review helpful,True,"its an ok game, i only did play it for a few hours, but not as many hours as i would need to get a full review"
,"Posted May 9, 2015.",,107410,0 of 1 people (0%) found this review helpful,True,is gowd game me rike you buy :)
,"Posted April 21, 2015.",,230190,0 of 1 people (0%) found this review helpful,True,this is the third game in the dungon keeper series made by the whole comunity for  the comunity useing kickstater
1 person found this review funny,Posted May 18.,,435881,1 of 9 people (11%) found this review helpful,True,i havent yet played this dlc yet BUT i can ......SEA.....its going to be good
,Posted August 29.,Last edited August 29.,490650,1 of 32 people (3%) found this review helpful,True,First Review
,"Posted August 6, 2015.",,391270,No ratings yet,True,this is a great game that really made me think ( i tend to think too deeply about stuff tho) and even thought its me most moral based games result in me cutting up the 'insert maids name here or bad choice option' but this made me really think and i loved all 27 min and 33 secands of it
,"Posted July 30, 2015.",,301520,No ratings yet,True,one word 'amazing'
,"Posted January 8, 2015.",,227680,No ratings yet,False,behold THIS AMAZING demo of 'what starforge could have actully have been' is just a tast of this product and only represents 0.0001 of the actural product promised you can either A leave with your money knowing RUN RUN RUN ITS A VAPAR WERE or buy it and then complaim to steam support taht you purchest this wondefull fine game and recieved the demo only to learn it was the full deal and that there is barely anygame to playcough warz cough cough
