funny,posted,last_edited,item_id,helpful,recommend,review
,Posted August 24.,,241540,No ratings yet,True,เกมนี้ท่าไม่เป็นคนกลัวผีก็สบายๆครับ เพราะผีก็แค่วิ่งเร็วมาเป็นฝูง ตัวละครที่เราเล่นเปลี่ยนได้เลื่อยๆตามคนที่อยู่ในบ้านเราท่าทำคนไหนตายศพก้อยู่ตรงนั้นต้องเอาตัวเล่นอื่นไปเก็บของเกมนี้เข้าใจไม่ยากเล่น ง่ายๆท่าเราลง MOD Zobie Dont Run เชื่อครับว่าง่ายสัส.!
,Posted August 24.,,238090,No ratings yet,True,เกมนี้เป็นเกมแนววางแผนรบ หรือต้องใช้สมองในการเล่นค่อนข้างเยอะ ไม่งั้นจะรู้สึกไม่ค่อยอินหรือสนุกไปกับเกม แต่เกมก็ไมไ่ด้เล่นยากครับท่าเราปรับการเล่นเป็นระดับ ''ง่าย'' ปล.โหมดออนไลค์โครตมัน coop ก็เหมือนกันนะ
,Posted August 24.,,206420,No ratings yet,True,เกมนี้ก็ออกแนวเกรียนๆเหมาะกับคนที่อย่ากได้ความสบายๆความสนุกสนานเกมเข้าใจค่อนข้างง่ายแถมมีระบบออนไลค์หรือcoop แนะนำให้เล่นกะเพือนครับจะได้เอาดิวโดฟ้าดหัว. lol
,Posted August 24.,,35450,No ratings yet,True,เกมนี้เป็นเกมแนว'สงครามโลกครังที่ 2   การเล่นก็ ยิ่งๆกันครับ เกมนี้เข้าใจไม่อย่ากเล่นครังแรกก็อาจจะงงๆกับการเดินหรือการตายในบางช่วง หรือโดนนัด2นันก็ตายได้หรืออาจจะเป็น ปืนใหญ่พากสนาบที่หน่วยคอมแมนสั้ง หน่วยก็มีหลายหน่วย สามารถเปลี่ยนหน่วยได้เลื่อยๆในการเล่น เลเวลก็ของตัวนั้นๆเลเวลก็เลเวลปืนนั้นๆไม่ว่าจะอยุ่หน่วยอะไรท่าปืนของหน่วยอื่นก็ได้เลเวลปืนเหมือนกัน.
,Posted August 24.,,33930,No ratings yet,True,เกมนี้ก็เก่าแล้ว หลายๆคนซื้อพาก 3 แล้ว แต่บางคนอาจจะซื้อมาเก็บไว้ผมแนะนำให้ลองเล่นกับเพือนดูแล้วเปรียบเทียบกับของใหม่ความสนุกแตกต่างกันครับ (ไม่ได้หมายความว่าไม่สนุกแต่ความรู้สึกบางช่วงมันหาไม่ได้ในพากใหม่ครับ) ปล.ของใหม่มันกว่า lol
,Posted March 27.,Last edited August 24.,730,No ratings yet,True,เกมนี้ท่าเล่นครังแรกก็อาจจะไม่ค่อยชินกับการยิ่ง ให้ลองปรับตัวไปเลื่อยก็จะเข้าถึงความสนุกและความมันได้ครับเราคนกันเองเวลาหัวร้อนก็อย่าไปว่าคนอื่นครับ ว่าพวกกันเองดีกว่า. lol
,Posted January 15.,,280790,No ratings yet,True,น้ารักครับ หนุกมาก
,"Posted March 29, 2015.",,43110,No ratings yet,True,แนะนำครับเกมส์นี้ปลุกกำลังใจให้ผมไม่ต้องกลัวผี
,"Posted December 18, 2014.",,335330,No ratings yet,False,0.1 / 100
,"Posted September 17, 2014.",,43160,No ratings yet,True,เป็นเกมที่สนุกมากครับ ภาพ เกมส์นี้ใช้ได้เลยครับเสียงก็สมจริงอยู่ครับการยิง การเปรี่ยนกระสุนก็สมจริงแนะนำครับ ถึงจะเล่นหลายคนไม่ได้ แต่เกมส์ก็สนุก
