funny,posted,last_edited,item_id,helpful,recommend,review
,Posted July 30.,,4000,0 of 1 people (0%) found this review helpful,True,Vale a pena a pagar 20 R$ nesse jogo porque:  Tem um multi-player muito bom Qualquer coisa que você imagine tem Tem infinitos modos de jogo   
,Posted July 28.,,317360,0 of 1 people (0%) found this review helpful,True,  Tem Slow-Motion  Tem tiro  Precisa de mais personagens  É de graçaNota 10/10 
1 person found this review funny,"Posted December 5, 2015.",,223710,No ratings yet,True,-NO-NO-NO10/10
,"Posted October 4, 2015.",,299360,No ratings yet,True,-Jogabilidade ótima;-Tiro pra c@$#&*#;-Pessoas noobs (é so aprender a jogar)Minha nota10/10
,"Posted October 3, 2015.","Last edited October 4, 2015.",322330,No ratings yet,True,-Tem o mod do Daniel Orivaldo da Silva;-Mundo aberto;-Tem coisas legais para se fazer;-É multi-player;-Vicia muito fácil;Minha nota10/10
,"Posted August 13, 2015.",,1250,No ratings yet,True,Jogo ♥♥♥♥.
,"Posted February 22, 2015.",,12100,No ratings yet,True,Nao funciona com controle
,"Posted January 14, 2015.",,204360,No ratings yet,True,Thisgame is so cool
,"Posted December 14, 2013.",,440,No ratings yet,True,this game is VERRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYY COOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL
,"Posted December 1, 2013.",,224260,No ratings yet,True,this game is very cool!
