funny,posted,last_edited,item_id,helpful,recommend,review
,"Posted June 28, 2014.",Last edited February 23.,218620,No ratings yet,False,u know waht?this game going to be cs go clone ♥♥♥♥ mewhy overkill dont do like they promise at the first time ♥♥♥♥
,"Posted June 20, 2014.",,108710,No ratings yet,True,seriously? this ♥♥♥♥ing tps game!!! was graet??
,"Posted June 15, 2014.",,206420,No ratings yet,True,it ♥♥♥♥ing funny game !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!1111
,"Posted June 15, 2014.",,202170,No ratings yet,True,that awsome!!!
,"Posted September 30, 2013.",,203140,No ratings yet,True,play ha! comeon!
,"Posted September 7, 2013.",,43160,No ratings yet,True,IT best FPS game !!!
,"Posted August 14, 2013.",,570,No ratings yet,True,THAT awsome!!
,"Posted July 16, 2013.",,1250,No ratings yet,True,ที่สุดละ555
,"Posted July 15, 2013.",,223470,No ratings yet,True,great hell yeah!!!
,"Posted October 19, 2012.",,206210,No ratings yet,True,play with me
