funny,posted,last_edited,item_id,helpful,recommend,review
,"Posted May 28, 2014.",,221100,3 of 4 people (75%) found this review helpful,False,Zombies kill you in 5 hits.
,"Posted March 28, 2014.",,249380,3 of 4 people (75%) found this review helpful,True,"I played the first, second and tdr 200 ( TDR was crap), But this... Oh man this is One and two put together to make this baby, It's pre-alpha and it's amazing to play. 10/10, Buy it.."
,"Posted February 27, 2014.",,34900,3 of 4 people (75%) found this review helpful,True,Worst Game Ever. 10/10
,"Posted November 3, 2015.",,440,1 of 1 people (100%) found this review helpful,True,i am using hacks
,"Posted September 15, 2012.",,4000,1 of 1 people (100%) found this review helpful,True,Great game.
,"Posted April 8, 2014.",,9480,1 of 3 people (33%) found this review helpful,True,Better then SR3 and SR4.
,"Posted May 17, 2014.",,252490,0 of 1 people (0%) found this review helpful,True,"Caveman ♥♥♥♥♥♥♥ everywhere, I really think they're small."
,"Posted December 22, 2012.",,96300,0 of 1 people (0%) found this review helpful,True,"I owned the early Beta and got a free copy, The game is alright but fun."
,"Posted October 1, 2013.",,247120,4 of 25 people (16%) found this review helpful,True,This is possibly the worst dlc ever because you need a ♥♥♥♥♥iy kinect like camera
,"Posted April 25, 2014.",,286080,No ratings yet,True,"7 Minutes of playing, I was still confused. 10/10"
