funny,posted,last_edited,item_id,helpful,recommend,review
1 person found this review funny,"Posted June 28, 2014.",,204360,1 of 2 people (50%) found this review helpful,True,OMG so addicting and so good.
1 person found this review funny,"Posted December 6, 2013.",,1250,1 of 2 people (50%) found this review helpful,True,Awesome game so much fun
1 person found this review funny,"Posted December 1, 2013.",,224540,1 of 2 people (50%) found this review helpful,True,not to easy find a non custom game
1 person found this review funny,"Posted December 1, 2013.",,10090,1 of 2 people (50%) found this review helpful,True,Awesome very good because of its custom zombies that add so many customizations of weapons maps perks zombies and more
1 person found this review funny,Posted May 17.,,312210,3 of 7 people (43%) found this review helpful,False,absolute trash
,"Posted November 18, 2015.",,377160,3 of 7 people (43%) found this review helpful,True,"Fallout 4 is a must have for anyone who has played Fallout 3 or New vegas.The game has a new amazing crafting system with the guns, melee weapons and armor. Although there arent to many guns in the game.While writing this review i have around 30+ hours on the game and have finished the main story which in my opinion was pretty short. before going out and exploring i recommend doing a few main quests first and then start the exploring."
,"Posted June 18, 2015.",,287390,0 of 1 people (0%) found this review helpful,True,"A pretty amazing game, the graphics are amazing and the atmosphere just makes my weiner grow more then 3 cm :D 10/10 3==D3=====D"
,"Posted May 4, 2015.",,307780,0 of 3 people (0%) found this review helpful,True,"Amazingly fun game. The online mode is pretty ♥♥♥♥♥♥ though, really laggy and frames drop even when playing with my friend down the road from me."
,Posted July 18.,,4000,No ratings yet,True,:)
,Posted January 29.,,244930,No ratings yet,True,Great game especially with friends but oceanic servers disappear off the list sometimes
