funny,posted,last_edited,item_id,helpful,recommend,review
8 people found this review funny,"Posted April 16, 2015.",,271590,67 of 84 people (80%) found this review helpful,True,"Купил игру и не жалею денег, все очень впечатляет , прям до мурашек все эти горы , прекрасные виды,сюжет. Сейчас играю и не нарадуюсь. Отличный сюжет, непредсказуемые события ,радует то, что появились еще и животные. С GTA 5, как мне кажется, скучать не придется."
2 people found this review funny,"Posted January 30, 2015.",,335240,14 of 19 people (74%) found this review helpful,True,"Отличная игра. Радуют новые ивенты,одежда,карты и т.д.10/10Всем советую)"
,"Posted April 30, 2013.",,202970,3 of 4 people (75%) found this review helpful,True,"Лучшая на данный момент игра, первая игра из серии которую нельзя пройти за пару часов, одна из немногих игр которую хочется пере пройти, классическая помесь боевика из 90х годов, бондианы и футуристического будущего, это всё делает её уникальной игрой с непередаваемыми впечатлениями которые просто взрывают мозг. Данная игра это новый стиль в жанре, неплохой сюжет как всегда с голливудским размахом, запоминающиеся герои, сюжетная интрига которая не отпускает всю игру. Можно было бы сказать старый движок, обычная бездумная стрелялка, но разработчикам удалось сделать из игры шедевр, вытащить игру на новый уровень. Тот редкий случай когда продолжение превосходит первую часть."
,"Posted February 12, 2013.",,49540,3 of 4 people (75%) found this review helpful,True,The game is great! I love this game!
1 person found this review funny,"Posted March 5, 2013.",,203160,2 of 3 people (67%) found this review helpful,True,"The game is great, I even can not express in words the pleasure I get from this game, I'm the first minutes of the game, I realized that my game. loved the multiplayer.I still recommend you to buy and play this game"
1 person found this review funny,"Posted September 27, 2012.",,10,2 of 3 people (67%) found this review helpful,True,:D
,"Posted March 27, 2013.",,221430,1 of 2 people (50%) found this review helpful,True,Гоооооол :D
,"Posted February 7, 2013.",,220440,3 of 6 people (50%) found this review helpful,True,I love this game ^-^
,"Posted February 15, 2013.",,211500,2 of 5 people (40%) found this review helpful,True,omg...-____-
,"Posted February 27, 2013.",,222520,2 of 6 people (33%) found this review helpful,True,MMO -____-
