funny,posted,last_edited,item_id,helpful,recommend,review
,"Posted January 16, 2014.",,261820,1 of 2 people (50%) found this review helpful,True,"A very good mod, action packed and hard hitting story. Kepp it up"
,"Posted March 12, 2014.",,271290,No ratings yet,True,"Yes Very good, the combat is fun and addicting and i like how everything is not so OP there are different abilities to use its very fun!"
,"Posted February 7, 2014.",,223710,No ratings yet,True,A very Scary! game to play really Fun with friends
,"Posted January 31, 2014.",,221100,No ratings yet,True,A very good game it is definately worth it :D
,"Posted December 2, 2013.",,300,No ratings yet,True,very good game
,"Posted November 22, 2013.",,231430,No ratings yet,True,Well your gonna have a good time?!
,"Posted November 22, 2013.",,4000,No ratings yet,True,"If your like me this game you can do anything you want with creations you can download from steam and get more maps and plenty of gamemodes, its like plenty of games all in one!"
,"Posted August 9, 2013.",,33930,No ratings yet,True,Great game FUn to play with friends dayz or multiplayer
,"Posted December 3, 2012.",,207610,No ratings yet,True,"If you love zombie games and games that make you think fast you will love this game.The walking dead is about a zombie infection, you play as a guy named Lee and the story is tailored as you play. Will Lee survive? Guess you will have to find out"
,"Posted August 14, 2012.",,550,No ratings yet,True,awesome horror zombie survival shooting game
