funny,posted,last_edited,item_id,helpful,recommend,review
,Posted July 25.,,223470,No ratings yet,True,"Really enjoyable single player, but now that gamespy is gone, there is no multiplayer servers up :("
,"Posted July 17, 2012.",,42680,No ratings yet,True,Pretty good multiplayer.
,"Posted June 1, 2012.",,31280,No ratings yet,True,"Its living off of the tf2 items, but its a fun game in its own right."
,"Posted May 9, 2012.",,620,No ratings yet,True,The second best co-op game (behind L4D) around. Funny and thought engaging.
,"Posted May 9, 2012.",,72850,No ratings yet,True,"IMO one of the best RPG's ever, a must play."
,"Posted December 27, 2011.",,400,No ratings yet,True,"I really like this game, but I couldn't find the stupid cake."
,"Posted July 28, 2011.",,630,No ratings yet,True,"For a free game, It could be much worse"
,"Posted July 28, 2011.",,550,No ratings yet,True,"Apart from it being censored here in Australia, there is nothing bad I can say about this game"
,"Posted July 28, 2011.",,4000,No ratings yet,True,great for people willing to put time into mastering its tools.
,"Posted June 6, 2011.",,440,No ratings yet,True,Just simply the most fun you can have online.
