funny,posted,last_edited,item_id,helpful,recommend,review
5 people found this review funny,"Posted March 11, 2015.",,346120,24 of 29 people (83%) found this review helpful,True,"Great gameplay, addicting, and microtransactions give you no upper hand!9/10Needs more maps, guns, grenades, and gamemodes. But it really is amazing!"
3 people found this review funny,"Posted July 27, 2014.","Last edited May 4, 2015.",304930,2 of 3 people (67%) found this review helpful,True,A screaming black kid punched me to death.11/10.
,Posted April 17.,,250900,1 of 2 people (50%) found this review helpful,True,A great 8-bit singleplayer experience with a wonderful artstyle and depressing storyline.
,"Posted August 30, 2015.",,388520,1 of 2 people (50%) found this review helpful,True,its k
,"Posted July 6, 2015.",,243870,1 of 2 people (50%) found this review helpful,False,"Ubisoft, don't try and make an F2P game again..."
1 person found this review funny,"Posted June 27, 2015.",,362890,1 of 2 people (50%) found this review helpful,True,An excellent recreation of one of the best PC games ever released.
,"Posted June 30, 2014.","Last edited July 30, 2015.",4000,1 of 2 people (50%) found this review helpful,True,Wha...? WHERE ARE THE DANK WATERMELONS
,"Posted June 24, 2015.",,274190,0 of 2 people (0%) found this review helpful,True,GOD SPEED BROFORCE
,Posted February 11.,,441600,2 of 7 people (29%) found this review helpful,True,It's gud.
,"Posted August 9, 2015.",,333930,No ratings yet,False,"It had potential, shame it was ruined by awful developers."
