funny,posted,last_edited,item_id,helpful,recommend,review
267 people found this review funny,"Posted November 9, 2015.",,377160,389 of 673 people (58%) found this review helpful,True,Dogmeat can't die. 10/10
,"Posted October 18, 2014.",,19900,9 of 14 people (64%) found this review helpful,True,Malaria Simulator
3 people found this review funny,"Posted February 27, 2015.",,218620,6 of 9 people (67%) found this review helpful,True,DLC buying simulator.
,"Posted March 27, 2015.",,354240,2 of 3 people (67%) found this review helpful,True,Illuminati confirmed
,"Posted December 14, 2013.",,264140,3 of 5 people (60%) found this review helpful,True,"Wow, this is a very addictive and a very enjoyable game."
,"Posted December 1, 2014.",,242880,1 of 2 people (50%) found this review helpful,True,"Found a mushroom, ate it, got high.10/10 Would play again"
,Posted July 28.,,480631,3 of 7 people (43%) found this review helpful,False,"Hey man, DO THIS DO THAT"
,Posted April 12.,,435880,3 of 7 people (43%) found this review helpful,False,"I got this with the Season Pass. I wasn't expecting that much in this DLC, but $4.95 USD for a few extra building pieces and traps? This was something more suited for a mod."
6 people found this review funny,"Posted March 9, 2015.",,348090,7 of 16 people (44%) found this review helpful,True,See a crowd of cops? USE DAH MINIGUN See a crowd of cops? USE DAH RPG See a bulldozer? USE DAH MINIGUN See a bulldozer? USE DAH RPG
1 person found this review funny,"Posted September 18, 2015.",,401190,1 of 4 people (25%) found this review helpful,True,Best game 2015
