funny,posted,last_edited,item_id,helpful,recommend,review
1 person found this review funny,"Posted May 9, 2014.",,247730,1 of 1 people (100%) found this review helpful,False,soy gay y me gusta el canela y el visho es el mas shoro
1 person found this review funny,"Posted December 11, 2013.",,206210,1 of 1 people (100%) found this review helpful,True,ES UNA AMENASA A MI PITO YO NUNCA PENSE QUE EL TENIA LO PERFECTO PARA VIOLARME SIENTO AGRADESIDO DE EL GRASIAS
2 people found this review funny,Posted January 5.,,730,2 of 3 people (67%) found this review helpful,True,si tu mama te ama no jugui esta wea
1 person found this review funny,"Posted August 14, 2015.",,252950,1 of 2 people (50%) found this review helpful,True,si
,"Posted December 9, 2014.",,236430,2 of 5 people (40%) found this review helpful,True,soy gay me gustan los ♥♥♥♥♥♥
,"Posted July 15, 2014.",,223710,0 of 1 people (0%) found this review helpful,True,♥♥♥♥♥ mama
,"Posted May 1, 2014.",,12220,0 of 1 people (0%) found this review helpful,True,mas pro que yo no hay ni que el señor cara de papa
,"Posted November 1, 2014.",,202970,1 of 13 people (8%) found this review helpful,True,Muy Buen Juego!! Mejor Call Of Duty Por lejos!! ORGULLO GAY <3<3
1 person found this review funny,"Posted May 9, 2014.",,224260,1 of 13 people (8%) found this review helpful,False,Soy gay me gusta la canela la olivia y la renata soy un perquin de ♥♥♥♥♥♥
,"Posted August 14, 2014.",,217690,No ratings yet,True, que shusha ago en la primera parte¿?
