funny,posted,last_edited,item_id,helpful,recommend,review
10 people found this review funny,Posted January 16.,,298240,8 of 17 people (47%) found this review helpful,True,if you love battlefield you will love battlefield with crap grafics and the maps perfict 10/10 made me kill my family
,Posted September 5.,,391270,No ratings yet,True,this is a very good short game 9/11 would ♥♥♥♥ my self again
,Posted July 14.,,1250,No ratings yet,True,got L O D S of EMONE whats that spell LODS EMONE proply
,Posted April 15.,,317360,No ratings yet,True,this game made me kill my famaliy 9/11
1 person found this review funny,Posted February 27.,,333930,No ratings yet,True,the game crased every time i try to join made me kill my hole family 10/10
,Posted February 18.,,620,No ratings yet,True,yaaaaaaaaaaaaaaaaaaaaay splooge gell
,Posted January 14.,,253710,No ratings yet,True,its al right for a pay to hunt game
,Posted January 10.,,248570,No ratings yet,True,noice p.s half life 3 LINK REMOVED
,"Posted September 5, 2014.",,51100,No ratings yet,True,it a sweet game grate game macanincs and dont forget ot press x do do a tactical raol
,"Posted February 16, 2014.",,224260,No ratings yet,True,it is a very good game i had soooo much fun playing it
