funny,posted,last_edited,item_id,helpful,recommend,review
,"Posted September 5, 2014.",,222880,3 of 3 people (100%) found this review helpful,True,"One of the best FPS game I've ever played, great scopes and no lag!"
,Posted March 2.,,322500,1 of 2 people (50%) found this review helpful,True,ITS ONLY $11 on the Chinese store suckers xddd
,"Posted February 3, 2014.",,233720,6 of 12 people (50%) found this review helpful,False,♥♥♥♥ED UP GAME!!!!!!
,"Posted February 10, 2015.",,236370,4 of 9 people (44%) found this review helpful,False,heavy breathing after running 5m
,"Posted August 23, 2014.","Last edited March 21, 2015.",250260,0 of 2 people (0%) found this review helpful,False,This game makes me dizzy
,"Posted January 29, 2015.",,264140,0 of 4 people (0%) found this review helpful,True,I accidently threw my crew off the shipbest game ever 10/10
,"Posted December 18, 2014.",,225260,2 of 9 people (22%) found this review helpful,False,i idled for 4 hours just to get the gamecards from this game.
1 person found this review funny,"Posted January 28, 2015.",,313120,No ratings yet,True,Pro coconut farming simulator 201510/10
,"Posted November 5, 2014.","Last edited November 5, 2014.",51100,No ratings yet,True,Really fun fps game with a lot of cool tactics and it's FREE. What else would u expect?
,"Posted March 6, 2014.","Last edited February 25, 2015.",35720,No ratings yet,True,"Amazing soundtrack and smooth gameplay,would recommend :)"
