funny,posted,last_edited,item_id,helpful,recommend,review
,"Posted July 7, 2014.",,730,3 of 4 people (75%) found this review helpful,True,esase jogo é loco
,Posted January 15.,,218620,0 of 1 people (0%) found this review helpful,True,THE BEST GAME EVER
,Posted February 28.,,104900,No ratings yet,True,O jogo é otimo alem de barato!Adorei recomendo muito
,Posted January 14.,,322170,No ratings yet,True,"É um jogo muito divertido tirei horas de diversão , as vezes pode ser irritante    RECOMENDO A TODOS!"
,Posted January 4.,,209870,No ratings yet,True,Um jogo gratis otimo Graficos : achei bomJogabilidade : AdoreiDiversao: é muitoe o BOM para rodar esse jogo nao precisa de PC bom  A D O R E IESSE JOGO É MARAVILHOSO
,"Posted December 27, 2015.",,238460,No ratings yet,True,é um jogo extremamente divertido
,"Posted December 16, 2015.",,238960,No ratings yet,True,"Muito bom esse jogo , adoro MMO , eu recomendo esse jogo a todos !"
,"Posted August 10, 2014.",,440,No ratings yet,True,muito bom jogo poderia ter uma garota pra escolher nas classes podia fazer um filme a valve né : 3
,"Posted April 18, 2014.",,51100,No ratings yet,True,esse jogo é muitom bom! paresse counter strike soucer ! dou 5 estrelas para esse jogo :) belo
,"Posted January 27, 2014.",,224260,No ratings yet,True,eu recomendo é muito legal grafico otimo jobalidade mais ou menos mais o multiplayer  é o melhor de todos
