funny,posted,last_edited,item_id,helpful,recommend,review
6 people found this review funny,Posted July 16.,,333600,23 of 27 people (85%) found this review helpful,True,I want to kill my self
2 people found this review funny,"Posted September 11, 2015.",Last edited August 8.,730,3 of 3 people (100%) found this review helpful,True,♥♥♥♥ I was ment to go to bed 7 hours ago!
1 person found this review funny,"Posted November 8, 2014.",,274940,3 of 4 people (75%) found this review helpful,True,This is a masterpiece i recomend it to anyone with a love for survial horror action game Also you will love it if your a fan of left 4 dead
15 people found this review funny,Posted August 13.,Last edited August 13.,350080,12 of 24 people (50%) found this review helpful,True,I think I ran into a glitch... I am playing for the wrong side I keep loading in as a American but i want to help the Führer. Please someone help!
,"Posted December 31, 2015.",,236690,1 of 2 people (50%) found this review helpful,True,If only i could pick up the ball
1 person found this review funny,"Posted November 29, 2014.",,330830,2 of 4 people (50%) found this review helpful,True,I love telltale and i love borderlands and the art style combat everything it is a must buy
1 person found this review funny,"Posted August 24, 2015.",,218620,2 of 5 people (40%) found this review helpful,True,made me kill my whole family 420/420
,"Posted September 6, 2014.",,248970,1 of 4 people (25%) found this review helpful,False,This game is simply unfair at times some levels are litterly impossible if you want to score 100 percente do not buy this buy a good game
1 person found this review funny,"Posted October 28, 2015.",,214490,1 of 7 people (14%) found this review helpful,True,How do i sex the aliean????A?!?!??!?A?????1??!?!?!??!?!?!?!?@?!?@?#?!@?#??$?!?$?!?$!?
,Posted April 3.,,306460,No ratings yet,True,it gave me multiple types of cancer i now have 20 tumors in my head alone
