funny,posted,last_edited,item_id,helpful,recommend,review
1 person found this review funny,"Posted November 14, 2015.",,322330,1 of 1 people (100%) found this review helpful,True,No one played on my server and it still resumes when I pause but still awesome
,"Posted September 2, 2015.",,230410,1 of 1 people (100%) found this review helpful,True,8.4/10-needs offline play because I'm bored at school and bunch of year 12 hogging all the net
,Posted April 17.,,385770,2 of 3 people (67%) found this review helpful,True,we need steam workshop to make teh quickscoping mod
6 people found this review funny,Posted May 14.,,427730,12 of 23 people (52%) found this review helpful,True,this is what I do to my babiesdrink bleacheat batterieshave a car crashdrown in the water andelectricute them
,Posted June 26.,,252950,0 of 1 people (0%) found this review helpful,True,can we get dank memes stickers on our cars
,Posted April 3.,,312990,0 of 1 people (0%) found this review helpful,True,explosion intensifyshots firedbunch of people that look like terrorists
,"Posted October 10, 2015.",,359050,0 of 1 people (0%) found this review helpful,True,"everytime I shower, my kids come in the shower with me10/10 I'm a pedophile"
1 person found this review funny,Posted August 7.,,311210,No ratings yet,True,When I saw the game's trailer i wasn't that hyped as black ops 2. When I got to play it on free weekend it said it required a directX 11 card when I could've just modified the graphics file like what thelowspecgamer said but there wasn't because again no directX 11 card on my laptop 1 year later I bought the game for $30 (idk what it is in Aud) and it ran at 40 fps on my Intel i7 4600U with 8 gb of ramAfter playing a while I wanted to keep playing just to get the purifierAnd therefore I refunded the game for no ♥♥♥♥ing reason because I have a better game to buyHunie I mean counter strike ♥♥♥♥♥♥♥s offensiveThis was a joke
1 person found this review funny,Posted April 30.,Last edited May 10.,369200,No ratings yet,True,9/10I don't watch that much anime so STFU ABOUT ME BEING A F***ING WEABOOPROS1. skinsCONS1.weapons and attachments unlocks are like Battlefield2. limited graphics settings3. death animations instead of ragdolls
,Posted April 12.,,304930,No ratings yet,True,cs:go skins
