funny,posted,last_edited,item_id,helpful,recommend,review
,Posted January 30.,,238910,0 of 3 people (0%) found this review helpful,False,It's like a free online game.
,"Posted October 29, 2015.",,6900,0 of 4 people (0%) found this review helpful,False,"Its got ♥♥♥♥♥♥ graphics, ♥♥♥♥♥♥ controls; to be expected of an old game... tbh I don't even know why I bought this. J-just don't get it."
,Posted February 7.,,284770,1 of 8 people (13%) found this review helpful,False,horrible graphics. its really easy just a little time consuming.
,Posted February 28.,,221380,No ratings yet,True,Loved it as a kid and I still love it.
,Posted February 23.,,265930,No ratings yet,True,Its a good game. lots of funny bugs 10/10.
,Posted February 23.,,307230,No ratings yet,True,Its nots really that good... But its a good way to waste some time. 6/10.
,Posted February 23.,,17390,No ratings yet,True,░░░░░░░░░▄██████████▄▄░░░░░░░░░░░░░░▄█████████████████▄░░░░░░░░░░██▀▀▀▀▀▀▀▀▀▀▀████████░░░░░░░░██░░░░░░░░░░░░░░███████░░░░░░██░░░░░░░░░░░░░░░████████░░░░░█▀░░░░░░░░░░░░░░░▀███████░░░░░█▄▄██▄░░░▀█████▄░░▀██████░░░░░█▀███▄▀░░░▄██▄▄█▀░░░█████▄░░░░█░░▀▀█░░░░░▀▀░░░▀░░░██░░▀▄█░░░█░░░█░░░▄░░░░░░░░░░░░░██░██░░░█░░█▄▄▄▄█▄▀▄░░░░░░░░░▄▄█▄█░░░░█░░█▄▄▄▄▄▄░▀▄░░░░░░░░▄░▀█░░░░░█░█▄████▀██▄▀░░░░░░░█░▀▀░░░░░░░██▀░▄▄▄▄░░░▄▀░░░░▄▀█░░░░░░░░░░░█▄▀░░░░▀█▀█▀░▄▄▀░▄▀░░░░░░░░░░░▀▄░░░░░░░░▄▄▀░░░░█░░░░░░░░░░░░▄██▀▀▀▀▀▀▀░░░░░░░█▄░░░░░░░░▄▄▀░░░▀▄░░░░░░░░░░▄▀░▀▀▄░░░░▄▀▀░░░░░░░█▄░░░░░░▄▀░░░░░░█▄░░█░░░░░░░░░░░░░░░░░░░░░░░░░░▀█▄░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░█▄░░█ █▀▀█ ▀▀█▀▀░░█▀▀█ █▀▀█ █▀▀▄█░█░█ █░░█ ░░█░░░░█▀▀▄ █▄▄█ █░░██░░▀█ █▄▄█ ░░█░░░░█▄▄█ █░░█ █▄▄▀░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
,Posted February 7.,,301910,No ratings yet,True,I enjoyed it more than saints row IV.
,"Posted November 25, 2015.",,105600,No ratings yet,True,It's one of my favourite games. And I recomend that you give it a shot if you're interested in buying it.
,"Posted November 22, 2014.",,9480,No ratings yet,True,Approved
