funny,posted,last_edited,item_id,helpful,recommend,review
1 person found this review funny,"Posted December 10, 2015.",,362890,2 of 2 people (100%) found this review helpful,True,"When i first played Half Life, i was amazed at the graphical power (at the time) and sometimes would spend like 5 minutes looking at a random zambie that i killed, this game IS MAKING ME DO IT AGAIN!!! WOOP! (love you devs for remaking one of my most fav games of all time :D)"
2 people found this review funny,Posted January 1.,,290340,3 of 4 people (75%) found this review helpful,True,"Wow, just wow. if you are gonna get this game, watch a LP of it.you may just like it."
2 people found this review funny,"Posted January 16, 2015.","Last edited December 10, 2015.",65980,1 of 1 people (100%) found this review helpful,True,"It's very....Civ V, of course when Civ V was first released it was rubbish, then DLCs were released and it got AWESOME!.now that Civ Beyond Earth has it's first major DLC, it's gotten ALOT BETTER.Conclusion: It's a good game, just remember that no game when it first comes out is 'all that'."
1 person found this review funny,"Posted December 11, 2015.","Last edited December 13, 2015.",353830,1 of 2 people (50%) found this review helpful,True,"All im gonna say is this...Gods and Kings is to Civilization V as Rising Tide is to Civilization Beyond Earth, exactly what the game needs (still a but pricey tho, i would wait for a sale before you get it)"
2 people found this review funny,"Posted October 29, 2015.",,271240,1 of 2 people (50%) found this review helpful,True,"This game, oh this game. Somehow the devs have made a game MORE feature complete in EARLY ACCESS, then many full games. I LOVE IT!"
1 person found this review funny,"Posted February 27, 2014.",,246620,1 of 2 people (50%) found this review helpful,True,"Have you played Pandemic 2? Well if you have, then you will know EXACTLY how fun this game is.You have to infect the WHOLE world and like Pandemic 2 it can be very difficult at first, but as you get into the game then it gets VERY fun watching whole countries fall to a little bug.Overall VERY FUN."
1 person found this review funny,Posted January 7.,,233250,4 of 9 people (44%) found this review helpful,True,"Uber has Good Intentions, with very Poor Execution."
,Posted September 2.,,398913,0 of 2 people (0%) found this review helpful,True,Love the new DLC. AWESOME characters and new rings! Well done Devs!
2 people found this review funny,Posted January 7.,,386070,6 of 28 people (21%) found this review helpful,True,"Uber has Good Intentions, with very Poor Execution. also TITANS!!!1!"
,Posted March 2.,,99300,No ratings yet,True,Cars + Explosions + Lotsa DAKKA (WH reference right there) = AWESOMENESS GALORE!
