funny,posted,last_edited,item_id,helpful,recommend,review
,"Posted January 2, 2014.",,211400,No ratings yet,True,very interesting graphic and platforming ideas combied with good graphics and a zombie ai that starts on a 3d plain then wonders over to your 2d plain puzzles are quick and simple i can use my controller littile short and going down a ladder with the controller is a ♥♥♥♥♥ 9/10
,"Posted January 2, 2014.",,233720,No ratings yet,True,"bob you must have great health insurance to be operate on by pewdiepie,markiplier and me but have a terrible life style to be in such a odd postion heart kidney lungs bob your ♥♥♥♥e funny and great game ps:i like hurting that dumb brute from team fortress 2"
,"Posted January 2, 2014.",,2400,No ratings yet,False,intersting at first flaud every other time i can not seem to join a online game and i dont like how no matter how long i wait or plan a kill i can still get caught for some dumb ♥♥♥ reason
,"Posted January 2, 2014.",,200170,No ratings yet,True,fun....it does seem to be just luck of winning but funny and worth a go
,"Posted December 25, 2013.",,212680,No ratings yet,True,alright everyone to there stations it time for a FTL jump into AWESOMENESS they give you almost full control over a space ship if your not happy with that your not a gamer well maybe one of those cod losers
,"Posted December 24, 2013.",,224260,No ratings yet,True,this game is great for youtube videos enough said
,"Posted December 24, 2013.",,42160,No ratings yet,True,oh guard you sultry nipple....ouch that hurt lets try that again....few kills not bad quite good
,"Posted December 24, 2013.",,113400,No ratings yet,False,hello?....hello? is anybody there....no okay im gone
,"Posted December 24, 2013.",,251990,No ratings yet,True,"hard,fun,kinda sexy,awesome in genral i wanna do a video on it but it may be weird for a guy to do it"
,"Posted November 11, 2013.",,17500,No ratings yet,True,kinda like l4d2 multiplayer its a free game and severs are decent
