funny,posted,last_edited,item_id,helpful,recommend,review
3 people found this review funny,"Posted November 13, 2014.",Last edited September 1.,107410,1 of 2 people (50%) found this review helpful,True,im not addicted
,Posted June 18.,,4000,0 of 1 people (0%) found this review helpful,True,5yearolds/10
,"Posted September 21, 2015.",,10500,0 of 1 people (0%) found this review helpful,True,"I played a mathara confederacy (spelling) and defeated the mughals, i then proceeded to take the middle east and go north through the caucaus, defeating russia with sweden. I gave sweden sri lanka earlier but then i realized i needed that to win so i broke our alliance and took it back, me and sweden are now worst enemies and im taking the balkans with my army of european-indian soldiers. 10/10 would ♥♥♥♥ sweden again"
,"Posted September 6, 2015.",Last edited July 29.,72850,0 of 1 people (0%) found this review helpful,True,pretty gut
,"Posted March 28, 2013.",,57740,0 of 1 people (0%) found this review helpful,True,its a bit hard at first
,Posted April 29.,,315430,2 of 6 people (33%) found this review helpful,False,"Bought this for me and my friend on sale, thought there was co op, there isnt its only splitscreen."
,Posted March 5.,,377160,1 of 4 people (25%) found this review helpful,True,not as good as fallout: new vegas but still a good game in its own right.
,"Posted December 8, 2015.",,222750,1 of 4 people (25%) found this review helpful,True,"I have a friend i play this with but multiplayer is pretty boring alone, the community is dead."
,"Posted November 2, 2015.",Last edited June 2.,236850,No ratings yet,False,DLC/10
,"Posted March 10, 2015.",Last edited August 30.,203770,No ratings yet,True,not bad
