funny,posted,last_edited,item_id,helpful,recommend,review
,"Posted November 27, 2015.",,390390,4 of 4 people (100%) found this review helpful,True,yes
2 people found this review funny,"Posted March 17, 2015.",,730,1 of 1 people (100%) found this review helpful,True,"10/10 quality game, an emotional rollercoaster that kept me on the edge of my seat the entire time. I laughed, I cried, I learned 42 new ways to season and cook a pork shoulder. Truly a new standard has been set that all future games will be held in comparison to."
,"Posted July 14, 2014.",,220200,1 of 1 people (100%) found this review helpful,True,"Brilliant Game, as good as it looks. I have played for 40 hours and there are still features I haven't used, this game is A+++"
,"Posted November 6, 2014.",,265930,0 of 1 people (0%) found this review helpful,True,"42/6.2 - Well, its a Goat. Simulator, so yeah thats it"
,"Posted December 22, 2014.",,236390,1 of 4 people (25%) found this review helpful,True,Bloody Brilliant
,"Posted January 5, 2015.",,221680,No ratings yet,True,"Brilliant sequel to the original game, absolutly enjoy all the songs, the tuner's a bit out of whack to say the least, so use your own for that partApart from, brilliant game"
,"Posted December 18, 2014.",,15560,No ratings yet,True,AaaaaaaaaAAAaaaaaaaaAAAAAAAAAAAAaaaaaaaaaaaaaaaaaaaaaaaaaAAAAAAAAAAAAAAAAAAAAAAAaaaaaaAAAAAAAAAAAAAAAAAAAAAAAAAAAaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa!
,"Posted February 16, 2014.",,55230,No ratings yet,True,PLAY WITH MEH
,"Posted December 18, 2013.",,17080,No ratings yet,True,"get, it NOW"
,"Posted December 7, 2013.",,105600,No ratings yet,True,buy nownow
