funny,posted,last_edited,item_id,helpful,recommend,review
,"Posted March 21, 2014.",,271290,1 of 1 people (100%) found this review helpful,True,This game is amazing.It has smooth gameplay and the graphics are good.
,"Posted December 26, 2015.",,255220,0 of 1 people (0%) found this review helpful,True,"Here in my garage, just bought this new Lamborghini here, fun to drive up these hollywood hills,but you know what i like more than materialistic things.....KNOWLEDGE"
1 person found this review funny,Posted September 3.,,201810,1 of 5 people (20%) found this review helpful,False,"If you're getting this game for the story, you should. If you're getting it for the gameplay, don't. The story of wolfenstein is decent. Because who doesn't want to kill nazis? But the gameplay gets really repetetive as there isn't alot of variety in the weapons and even if you find something else other than the gun you start out with, it wouldn't be very different. My advice would be to wait until this game is on sale for less than $10 to buy it. 6/10"
2 people found this review funny,Posted September 3.,,298110,No ratings yet,True,"If you love far cry 3, you will love this game. If you haven't played far cry 3 you will love this game. If you love this game, I love you. 4/4"
,Posted June 15.,,278360,No ratings yet,True,"Beautiful scenery, fun mechanics and amazing storyline. 10/10 Best $2.60 I've spent"
1 person found this review funny,"Posted December 16, 2015.",,423880,No ratings yet,True,Best 10 minutes I have ever spent 10/10 would waste my life again
,"Posted January 7, 2015.",,219640,No ratings yet,True,"Its warfare with bows, arrows, and SWORDS whats not to love?"
,"Posted January 7, 2015.",,8870,No ratings yet,True,A total mind F of an ending. The story is so good you might as stop reading my review and buy it now!!!!!!!!!!!!!!!!why are you still reading this? I told you to buy it already! :D
,"Posted January 7, 2015.",,332800,No ratings yet,True,"Not only will you need to have an extension cable so you can play this in the toilet, you will also need another set of balls to play this in the toilet with the light off XD"
,"Posted January 7, 2015.",,319510,No ratings yet,True,Even though they didnt say these peripherals were needed you should get them(Diapers)(Something to hug so you can fall asleep at night)playing this at night = esc button simulator
