funny,posted,last_edited,item_id,helpful,recommend,review
,"Posted April 7, 2015.",,250340,0 of 4 people (0%) found this review helpful,False,R.i.P this game is ded
,Posted July 7.,,570,No ratings yet,True,"This game is totally ioweebndfuifneowifmofmef e,e,e,msmemsms very cool ./."
,Posted March 18.,,230290,No ratings yet,True,planet ♥♥♥♥ planet 10/10
1 person found this review funny,"Posted December 9, 2015.",,385800,No ratings yet,True,1)open nekopara when parents not at home2)Spam the ♥♥♥♥ out of ctrl to shower scene3)go and get tissue4)jerk off5)feels good10/10-ING
,"Posted November 23, 2015.",,417860,No ratings yet,True,Saddest game ever
,"Posted May 20, 2015.",,251870,No ratings yet,True,10/10 i felt like i going to tokyo now bye...tell my mom i <3 'him'
,"Posted March 13, 2015.",,242760,No ratings yet,True,great game 10/10 100/100 best game best game-ING
,"Posted February 9, 2015.",,24960,No ratings yet,True,10/10 this game can run like a pig.
,"Posted January 12, 2015.",,4000,No ratings yet,True,This game teach you HowtoBaic. /_
,"Posted December 3, 2014.",,334660,No ratings yet,True,cute NEKO(cat) and awesome game. 10/10
